text,x_corr,y_corr,question_file
"28  Which circuit shows a voltmeter measuring the p.d. across a resistor? 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"A
",211.4577,97.46169999999995,0625_w15_qp_12
"13 
",291.60001,48.87034640000002,0625_w15_qp_12
"V
",127.5076,172.54903409999997,0625_w15_qp_12
"C
",211.4577,276.44881,0625_w15_qp_12
"V
",243.7359,389.03262409999996,0625_w15_qp_12
"B
",414.13409,97.46169999999995,0625_w15_qp_12
"V
",415.8347,240.0444341,0625_w15_qp_12
"D
",414.13409,276.44881,0625_w15_qp_12
"V
",415.8347,306.03864409999994,0625_w15_qp_12
" 
 
29  A student has four pieces of resistance wire made of the same material. Each piece is connected 
",49.60683336000005,452.807287008,0625_w15_qp_12
"in turn between the terminals X and Y in the circuit. 
",70.86674056000005,465.478543648,0625_w15_qp_12
" 
",474.71809,417.2041464,0625_w15_qp_12
" 
",49.60683336000005,478.121314432,0625_w15_qp_12
" 
",49.60672199999999,583.7674454400001,0625_w15_qp_12
" 
",49.60672199999999,609.052987008,0625_w15_qp_12
" 
 
",49.60629,739.702017184,0625_w15_qp_12
"X
",303.433,557.3768190000001,0625_w15_qp_12
"Y
",339.900254128,557.3768190000001,0625_w15_qp_12
" 
",366.71809,573.4498464000001,0625_w15_qp_12
"In which wire is the current the largest? 
",70.86662919999999,596.410216224,0625_w15_qp_12
" 
",85.06776328,623.374993504,0625_w15_qp_12
"A 
",81.0992,646.59081,0625_w15_qp_12
"B 
",81.0992,667.5956,0625_w15_qp_12
"C 
",81.0992,688.6003000000001,0625_w15_qp_12
"D 
",81.0992,709.605,0625_w15_qp_12
"length of wire / m 
",118.431299696,625.8057564000001,0625_w15_qp_12
"diameter of wire / mm 
",226.48507497600002,625.8057564000001,0625_w15_qp_12
"0.5 
",151.19970208,649.0214564,0625_w15_qp_12
"0.5 
",151.19970208,670.0262464,0625_w15_qp_12
"1.0 
",151.19970208,691.0309464,0625_w15_qp_12
"1.0 
",151.19970208,712.0356464,0625_w15_qp_12
"0.5 
",269.732428448,649.0214564,0625_w15_qp_12
"1.0 
",269.732428448,670.0262464,0625_w15_qp_12
"0.5 
",269.732428448,691.0309464,0625_w15_qp_12
"1.0 
",269.732428448,712.0356464,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,803.48849,0625_w15_qp_12
"30  A student connects the circuit shown. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"14 
",291.60001,48.87034640000002,0625_w15_qp_12
"2
",316.930623683,146.53573756999992,0625_w15_qp_12
"3
",316.930623683,185.52666471999987,0625_w15_qp_12
"4
",316.930623683,224.51759186999982,0625_w15_qp_12
"1
",363.4194,129.04013299999997,0625_w15_qp_12
" 
",370.23309,235.19153640000002,0625_w15_qp_12
" 
",49.60663335999999,245.50913544000002,0625_w15_qp_12
"Which switches must be closed for both the bell to ring and the lamp to light? 
",70.895026416,258.18039208000005,0625_w15_qp_12
"A  1 and 4 only 
",70.86654055999999,281.79285704000006,0625_w15_qp_12
"B  2 and 3 only 
",70.86654055999998,303.44980648,0625_w15_qp_12
"C  1, 2 and 3 only 
",70.86654055999998,325.078270064,0625_w15_qp_12
"D  1, 2, 3 and 4 
",70.89513639999998,346.76370535999996,0625_w15_qp_12
" 
 
31  Two resistors are connected in parallel. 
 
",49.606523375999984,397.36327435199996,0625_w15_qp_12
"20 Ω
",287.0018,409.83456299999995,0625_w15_qp_12
"30 Ω
",287.00165266199997,456.60957299999995,0625_w15_qp_12
" 
",364.2236,472.6781464,0625_w15_qp_12
"Which value could be the resistance of the combination? 
",70.86657632,495.66700208000003,0625_w15_qp_12
"A  12 
",70.86657632,520.045065664,0625_w15_qp_12
"Ω 
",105.87399,520.0451464,0625_w15_qp_12
"B  20 
",170.106955664,520.0451464,0625_w15_qp_12
"Ω 
",205.1433,520.0451464,0625_w15_qp_12
"C  25 
",269.34766982400004,520.0451464,0625_w15_qp_12
"Ω 
",304.3842,520.0451464,0625_w15_qp_12
"D  50 
",368.559973984,520.0451464,0625_w15_qp_12
"Ω 
",403.5685,520.0451464,0625_w15_qp_12
" 
",49.60666911999999,482.99574544,0625_w15_qp_12
" 
 
",49.60710278399995,545.44375152,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"32  The circuit contains a variable potential divider PQ, a lamp and a voltmeter. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"+
",298.53090285,112.86901278100004,0625_w15_qp_12
"–
",327.18031661000003,112.86901278100004,0625_w15_qp_12
"15 
",291.5433,48.87034640000002,0625_w15_qp_12
"power supply
",284.1721,99.54365810000002,0625_w15_qp_12
"P
",265.59518571300003,161.75770638710003,0625_w15_qp_12
"Q
",307.380346883,161.75770638710003,0625_w15_qp_12
"sliding
contact
",208.20419597300003,207.68089009999994,0625_w15_qp_12
"V
",343.61121,219.4481581,0625_w15_qp_12
" 
",387.1843,226.20574639999995,0625_w15_qp_12
" 
",49.607109279999975,236.52334543999996,0625_w15_qp_12
" 
",49.607109279999975,261.80888700800006,0625_w15_qp_12
" 
",49.607109279999975,287.12291443200013,0625_w15_qp_12
"The sliding contact of the potential divider is moved towards end Q. 
",70.86701647999998,249.166116224,0625_w15_qp_12
"What happens to the brightness of the lamp and what happens to the voltmeter reading? 
",70.86701647999998,274.4516577920001,0625_w15_qp_12
" 
",85.06815055999998,303.8755673280001,0625_w15_qp_12
"A 
",81.0992,324.63181,0625_w15_qp_12
"B 
",81.0992,345.63651,0625_w15_qp_12
"C 
",81.0992,366.6412,0625_w15_qp_12
"D 
",81.0992,387.646,0625_w15_qp_12
"brightness of lamp 
",111.54338905599998,303.8755673280001,0625_w15_qp_12
"voltmeter reading 
",228.48728656000003,303.8755673280001,0625_w15_qp_12
"becomes brighter 
",113.98111648,327.0624564,0625_w15_qp_12
"decreases 
",245.58082191999998,327.0624564,0625_w15_qp_12
"becomes brighter 
",113.98111648,348.0671564,0625_w15_qp_12
"increases 
",247.42855312,348.0671564,0625_w15_qp_12
"does not change 
",115.82334847999999,369.0718464,0625_w15_qp_12
"decreases 
",245.579942048,369.0718464,0625_w15_qp_12
"does not change 
",115.82334847999999,390.0766464,0625_w15_qp_12
"increases 
",247.427673248,390.0766464,0625_w15_qp_12
" 
 
33  Four lamps are each labelled '60 W 230 V'. 
 
",49.60629,443.056417184,0625_w15_qp_12
"In which circuit are the lamps connected so that they operate at normal brightness? 
",70.86643920000002,455.699187968,0625_w15_qp_12
"A
",124.821,477.9388,0625_w15_qp_12
"230 V
",115.17443024299999,502.742962045,0625_w15_qp_12
"B
",234.7822,477.9388,0625_w15_qp_12
"230 V
",225.13503024300002,502.742962045,0625_w15_qp_12
"C 
",344.743,477.9388,0625_w15_qp_12
"230 V
",335.095030634,502.742962045,0625_w15_qp_12
"D 
",454.7038,477.9388,0625_w15_qp_12
"230 V
",445.055830634,502.742962045,0625_w15_qp_12
" 
",503.1779,630.6813463999999,0625_w15_qp_12
" 
",49.606532000000016,468.370444608,0625_w15_qp_12
" 
 
",49.607183520000035,653.641716224,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.80029,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.80029,0625_w15_qp_12
"[Turn over 
",491.3008,803.80029,0625_w15_qp_12
"34  A fuse is used to protect an electric circuit. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"Which diagram shows where the fuse should be connected? 
",70.8661972,100.51808796800015,0625_w15_qp_12
"16 
",291.60001,48.89234320000003,0625_w15_qp_12
"A 
",170.58701,120.93311000000006,0625_w15_qp_12
"C 
",170.58671277000002,262.8286064,0625_w15_qp_12
" 
",49.60629,113.1608587520002,0625_w15_qp_12
"live 
",95.3636,151.55422,0625_w15_qp_12
"neutral 
",78.23658997000001,211.510084,0625_w15_qp_12
"live 
",95.3636,293.45011999999997,0625_w15_qp_12
"neutral 
",78.23658997000001,353.405984,0625_w15_qp_12
"B 
",420.5713,120.93311000000006,0625_w15_qp_12
"D 
",420.57110366,262.8286064,0625_w15_qp_12
"live 
",345.3479,151.55422,0625_w15_qp_12
"neutral 
",328.22088997,211.510084,0625_w15_qp_12
"live 
",344.84801,293.45011999999997,0625_w15_qp_12
"neutral 
",327.72099997,353.405984,0625_w15_qp_12
" 
",517.23779,361.4750464,0625_w15_qp_12
" 
 
35  A transformer has 2400 turns on its primary coil and 200 turns on its secondary coil. 
 
",49.60770881600007,409.74955363199996,0625_w15_qp_12
"primary coil
2400 turns
",150.71775092399997,435.535372,0625_w15_qp_12
"secondary coil
",339.3492,422.34833199999997,0625_w15_qp_12
"200 turns
",351.57504456,435.535372,0625_w15_qp_12
"output voltage 240 V
",345.0054,472.631122,0625_w15_qp_12
" 
",444.72749,519.0813464,0625_w15_qp_12
"What input voltage is needed to give an output voltage of 240 V? 
",70.866687664,542.0702464,0625_w15_qp_12
"A  12 V 
",70.8661,565.7332332000001,0625_w15_qp_12
"B  20 V 
",170.106735696,565.7332332000001,0625_w15_qp_12
"C  240 V 
",269.347629216,565.7332332000001,0625_w15_qp_12
"D  2880 V 
",368.56006470399996,565.7332332000001,0625_w15_qp_12
" 
",49.606780463999996,529.39894544,0625_w15_qp_12
" 
 
",49.60738006399998,590.9967779680001,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"36  A current-carrying coil in a magnetic field experiences a turning effect. 
 
",49.60629,87.8753171840001,0625_w15_qp_12
"+
",306.91257184000006,113.66654826900003,0625_w15_qp_12
"–
",332.22937950000005,113.66654826900003,0625_w15_qp_12
"17 
",291.60001,48.89234320000003,0625_w15_qp_12
"power supply
",290.5993,100.50314900000001,0625_w15_qp_12
"N
",238.14232810000001,202.1754880000001,0625_w15_qp_12
"S
",336.19483643300003,202.1754880000001,0625_w15_qp_12
"coil
",321.04021,254.45984899999996,0625_w15_qp_12
" 
",387.24091,258.20884639999997,0625_w15_qp_12
" 
",49.60652759999999,268.52644544,0625_w15_qp_12
"How can the turning effect be increased? 
",70.8664348,281.169216224,0625_w15_qp_12
"A 
",70.8664348,304.80367798400005,0625_w15_qp_12
"Increase the number of turns on the coil. 
",92.09774615999999,304.78168118400004,0625_w15_qp_12
"B  Reduce the size of the current. 
",70.86643479999998,326.460627424,0625_w15_qp_12
"C  Reverse the direction of the magnetic field. 
",70.86643479999998,348.117576864,0625_w15_qp_12
"D  Use thinner wire for the coil. 
",70.86643479999998,369.774526304,0625_w15_qp_12
" 
 
37  A beam of cathode rays enters an electric field between two charged plates. 
 
",49.606527599999986,420.352098496,0625_w15_qp_12
"Which diagram shows a path that the rays could take? 
",70.89492065599998,433.023355136,0625_w15_qp_12
" 
",49.60652759999998,445.66612592,0625_w15_qp_12
"cathode
",51.7323,514.459882,0625_w15_qp_12
"rays
",60.91366612,527.6649219999999,0625_w15_qp_12
"cathode
",51.7323,671.521838222,0625_w15_qp_12
"rays
",60.91366612,684.727978642,0625_w15_qp_12
" 
 
",49.60789448000003,773.263816224,0625_w15_qp_12
"A
–
",184.8642,476.114582,0625_w15_qp_12
"+
",185.42020556,586.8498466,0625_w15_qp_12
"C
–
",184.6602,635.676082,0625_w15_qp_12
"+
",185.42020556,746.4113466,0625_w15_qp_12
"cathode
",314.38921,514.459882,0625_w15_qp_12
"rays
",323.569366164,527.6649219999999,0625_w15_qp_12
"cathode
",314.38921,671.521838222,0625_w15_qp_12
"rays
",323.569366164,684.727978642,0625_w15_qp_12
"B
–
",447.48309,476.114582,0625_w15_qp_12
"+
",448.24320556,586.8498466,0625_w15_qp_12
"D
–
",447.48309,635.676082,0625_w15_qp_12
"+
",448.24320556,746.4113466,0625_w15_qp_12
" 
",543.74181,750.3034464,0625_w15_qp_12
"© UCLES 2015 
",49.60629,803.48849,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,803.48849,0625_w15_qp_12
"[Turn over 
",491.3008,805.9411332,0625_w15_qp_12
"38  Radioactive  carbon-14  decays  into  nitrogen  by  emitting  a  β-particle.  The  equation  below 
",49.60629,75.99153320000005,0625_w15_qp_12
"represents the decay. 
",70.86718705600003,88.69688488000008,0625_w15_qp_12
"18 
",291.60001,48.89234320000003,0625_w15_qp_12
"  →   N
",245.02679,124.22259596999993,0625_w15_qp_12
"14
",291.96851,111.83501000000001,0625_w15_qp_12
"7
",298.148305856,129.69314549989997,0625_w15_qp_12
"  +   β0
",321.1653,124.2224,0625_w15_qp_12
"Q
",359.971627144,129.92034488000002,0625_w15_qp_12
" 
",381.4299,124.19399999999996,0625_w15_qp_12
" 
",49.607279856000034,101.33965566400013,0625_w15_qp_12
" 
",49.60629,145.98524640000005,0625_w15_qp_12
" 
",49.60629,171.29927382400012,0625_w15_qp_12
"14
",214.8378,111.83501000000001,0625_w15_qp_12
"P
",219.7984726671,129.75047587100005,0625_w15_qp_12
"C
",227.65041,124.2224,0625_w15_qp_12
"What are the values of P and Q? 
",70.894683056,158.65650304000008,0625_w15_qp_12
" 
",85.06733128,188.0519267200001,0625_w15_qp_12
"A 
",81.0992,211.2891432,0625_w15_qp_12
"B 
",81.0992,232.26554320000002,0625_w15_qp_12
"C 
",81.0992,253.27024319999998,0625_w15_qp_12
"D 
",81.0992,274.27494320000005,0625_w15_qp_12
"P 
",123.92687816,188.0519267200001,0625_w15_qp_12
"6 
",124.52638239999999,211.2671464,0625_w15_qp_12
"6 
",124.52638239999999,232.2435464,0625_w15_qp_12
"8 
",124.52638239999999,253.24824639999997,0625_w15_qp_12
"8 
",124.52638239999999,274.25294640000004,0625_w15_qp_12
"Q 
",179.98792264000002,188.0519267200001,0625_w15_qp_12
"1 
",183.940949024,211.2671464,0625_w15_qp_12
"–1 
",178.159200128,232.2435464,0625_w15_qp_12
"1 
",183.940949024,253.24824639999997,0625_w15_qp_12
"–1 
",178.159200128,274.25294640000004,0625_w15_qp_12
" 
 
39  A student investigates how the radiation from a radioactive source changes with time. 
 
",49.60629,327.2332587520001,0625_w15_qp_12
"The table shows the results from the detector used by the student. 
",70.8661972,339.8760295360001,0625_w15_qp_12
" 
",49.60629,352.5472861760001,0625_w15_qp_12
" 
",49.60629,505.6734464,0625_w15_qp_12
" 
",49.60629,543.630244608,0625_w15_qp_12
" 
",49.60629,568.9442720320001,0625_w15_qp_12
"time / 
",235.38906312,370.0368318720001,0625_w15_qp_12
"count rate / 
",302.853728816,370.0356464,0625_w15_qp_12
"minutes 
",228.81261,382.6781464,0625_w15_qp_12
"counts per minute
",285.87472022400004,382.678417184,0625_w15_qp_12
"0 
",244.9984,406.6592564,0625_w15_qp_12
"2.0 
",240.4346,427.6356464,0625_w15_qp_12
"4.0 
",240.4346,448.6403464,0625_w15_qp_12
"6.0 
",240.4346,469.6451364,0625_w15_qp_12
"8.0 
",240.4346,490.6498364,0625_w15_qp_12
"340 
",320.8488656,406.6592564,0625_w15_qp_12
"180 
",320.847861824,427.6356464,0625_w15_qp_12
"100 
",320.847861824,448.6403464,0625_w15_qp_12
"60 
",326.95241376,469.6451364,0625_w15_qp_12
"40 
",326.95241376,490.6498364,0625_w15_qp_12
"The experiment is repeated by many other students, who also measure the count rate every two 
minutes. 
",70.8661972,530.9874738240001,0625_w15_qp_12
"The half-life of the source is known to be exactly 2.0 minutes. 
",70.8661972,556.2730153919999,0625_w15_qp_12
"Why is the measured count rate always greater than half the previous value? 
",70.8661972,581.609039616,0625_w15_qp_12
"A  Radioactive emissions occur randomly with time. 
",70.866307184,605.221504576,0625_w15_qp_12
"B  The detector used is very close to the source. 
",70.866307184,626.878454016,0625_w15_qp_12
"C  There is background radiation present. 
",70.866307184,648.5069176000001,0625_w15_qp_12
"D  The radioactive source is decaying. 
",70.89380318399999,670.19136304,0625_w15_qp_12
" 
 
40  The nuclide notation for radium-226 is Ra
",49.606289999999994,710.557910688,0625_w15_qp_12
"226
",257.24409,702.8586,0625_w15_qp_12
"88
",261.12778683000005,711.1359873,0625_w15_qp_12
". 
",286.2709,710.5333564,0625_w15_qp_12
" 
",49.60721881599997,726.8604812,0625_w15_qp_12
" 
",49.60699884799999,775.815679408,0625_w15_qp_12
"How many electrons orbit the nucleus of a neutral atom of radium-226? 
",70.86712601599997,739.53173784,0625_w15_qp_12
"A  0 
",70.86712601599997,763.194905424,0625_w15_qp_12
"B  88 
",170.10777891199996,763.194905424,0625_w15_qp_12
"C  138 
",269.31994595199996,763.194905424,0625_w15_qp_12
"D  226 
",368.560598848,763.194905424,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"19 
",291.60001,48.89234320000003,0625_w15_qp_12
"BLANK PAGE 
",261.35429,75.25454320000006,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"20 
",291.60001,48.89234320000003,0625_w15_qp_12
"BLANK PAGE
",261.35429,75.25454320000006,0625_w15_qp_12
" 
",297.72269928,87.8973139840001,0625_w15_qp_12
"Permission  to  reproduce  items  where  third-party  owned  material  protected  by  copyright  is  included  has  been  sought  and  cleared  where  possible.  Every 
reasonable effort has been made by the publisher (UCLES) to trace copyright holders, but if any items requiring clearance have unwittingly been included, the 
publisher will be pleased to make amends at the earliest possible opportunity. 
 
To  avoid  the  issue  of  disclosure  of  answer-related  information  to  candidates,  all  copyright  acknowledgements  are  reproduced  online  in  the  Cambridge 
International  Examinations  Copyright  Acknowledgements  Booklet.  This  is  produced  for  each  series  of  examinations  and  is  freely  available  to  download  at 
www.cie.org.uk after the live examination series. 
",49.605449808,764.45098328,0625_w15_qp_12
"Cambridge International Examinations is part of the Cambridge Assessment Group. Cambridge Assessment is the brand name of University of Cambridge Local 
Examinations Syndicate (UCLES), which is itself a department of the University of Cambridge. 
",49.60537979200001,788.60160216,0625_w15_qp_12
"© UCLES 2015 
",49.60629,804.11211,0625_w15_qp_12
"0625/12/O/N/15 
",269.44662929,804.11211,0625_w15_qp_12
" 
",545.681243088,804.11211,0625_w15_qp_12
"*
1
3
0
2
1
3
8
7
1
3
*
",28.82829,336.79261245399994,0625_w15_qp_13
"Cambridge International Examinations 
Cambridge International General Certificate of Secondary Education 
",128.721490064,109.95750952000003,0625_w15_qp_13
